,User-ID,ISBN,Book-Rating,Book-Title
156361,95359,0060987529,7,Confessions of an Ugly Stepsister : A Novel
156357,95359,0060976845,7,Little Altars Everywhere: A Novel
156450,95359,0316666343,9,The Lovely Bones: A Novel
156466,95359,0345380371,6,Rising Sun
156465,95359,0345378490,6,Congo
156463,95359,0345370775,9,Jurassic Park
156462,95359,0345369947,7,The Mummy or Ramses the Damned
156460,95359,0345361792,10,A Prayer for Owen Meany
156453,95359,0316769487,8,The Catcher in the Rye
156468,95359,0345391802,10,The Hitchhiker's Guide to the Galaxy
156480,95359,0345438329,9,Big Stone Gap: A Novel (Ballantine Reader's Circle)
156449,95359,0316601950,10,The Pilot's Wife : A Novel
156414,95359,0142001430,10,Year of Wonders
156429,95359,0312278586,9,The Nanny Diaries: A Novel
156428,95359,0312243022,10,The Hours : A Novel
156426,95359,0312195516,7,The Red Tent (Bestselling Backlist)
156430,95359,0312305060,10,The Hours: A Novel
156431,95359,031242227X,9,Running with Scissors: A Memoir
156441,95359,0316284955,6,White Oleander : A Novel (Oprah's Book Club)
156437,95359,0316096199,9,Lucky : A Memoir
156646,95359,0446607657,3,When the Wind Blows
156855,95359,074343627X,9,Dreamcatcher
156852,95359,0743225406,9,The Shipping News : A Novel
156868,95359,0786881852,5,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)
156866,95359,0786867647,8,Lucky Man: A Memoir
156862,95359,0767905180,4,Jemima J: A Novel About Ugly Ducklings and Swans
156820,95359,0679734775,8,The House on Mango Street (Vintage Contemporaries)
156821,95359,0679735771,9,American Psycho (Vintage Contemporaries)
156823,95359,0679751521,10,Midnight in the Garden of Good and Evil
156876,95359,080410753X,7,The Kitchen God's Wife
156928,95359,1559029838,10,Call of the Wild
156916,95359,1400031354,9,Tears of the Giraffe (No.1 Ladies Detective Agency)
156690,95359,0452269571,10,Bastard Out of Carolina
156687,95359,0451524934,10,1984
156723,95359,0553279912,4,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
156720,95359,0553268880,8,The Prince of Tides
156710,95359,055321313X,8,Anne of Green Gables (Anne of Green Gables Novels (Paperback))
156659,95359,0449212602,10,The Handmaid's Tale
156653,95359,0446670251,9,The Virgin Suicides
156649,95359,0446610038,8,1st to Die: A Novel
156666,95359,0449907481,10,A Thousand Acres (Ballantine Reader's Circle)
156672,95359,0451160525,8,"The Gunslinger (The Dark Tower, Book 1)"
156722,95359,0553275976,8,The Bonfire of the Vanities
156764,95359,0609610597,5,"The Shelters of Stone (Earth's Children Series, No 5)"
156779,95359,0671042858,8,The Girl Who Loved Tom Gordon
156777,95359,0671028375,8,Fatal Voyage
156775,95359,0671027360,9,Angels &amp; Demons
156772,95359,0671004107,9,Contact
156771,95359,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback))
156765,95359,0609804138,10,The Sweet Potato Queens' Book of Love
156741,95359,0553572997,9,The Alienist
156744,95359,0553579606,6,Ashes to Ashes
156745,95359,0553579754,5,Fear Nothing
156223,95316,0446611212,8,Violets Are Blue
156182,95316,0316693006,7,Four Blind Mice
156184,95316,0316780375,8,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion
156192,95316,0345337662,5,Interview with the Vampire
156222,95316,0446609404,7,Cradle and All
156232,95316,0553268880,9,The Prince of Tides
156239,95316,0671011367,5,Deja Dead
156242,95316,0671028375,7,Fatal Voyage
156243,95316,0671617028,9,The Color Purple
155688,95010,0440213525,7,The Client
155719,95010,0671708635,5,Seven Habits Of Highly Effective People
155516,94985,0345350499,8,The Mists of Avalon
155512,94985,0312924585,7,Silence of the Lambs
155514,94985,0345337662,7,Interview with the Vampire
155515,94985,0345342968,8,Fahrenheit 451
155532,94985,0452282152,7,Girl with a Pearl Earring
155525,94985,044651652X,7,The Bridges of Madison County
155527,94985,0451166892,8,The Pillars of the Earth
155341,94951,0441569595,9,Neuromancer (Remembering Tomorrow)
155349,94951,0449212602,8,The Handmaid's Tale
155325,94951,0380789019,9,Neverwhere
155326,94951,0380789035,10,American Gods
154987,94853,0425154092,9,From Potter's Field
154991,94853,044021145X,8,The Firm
154897,94853,0060502258,9,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
155108,94853,0971880107,6,Wild Animus
155112,94853,155874262X,9,Chicken Soup for the Soul (Chicken Soup for the Soul)
154089,94347,0425162443,7,The Rapture of Canaan
154062,94347,038533334X,7,Charming Billy
154067,94347,0385720106,7,A Map of the World
154112,94347,0553280414,9,A Separate Peace
154111,94347,0553277472,6,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values
154007,94347,0141000198,7,Bridget Jones's Diary
154005,94347,0140293248,7,The Girls' Guide to Hunting and Fishing
153976,94347,0060392452,6,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
153980,94347,0060916508,9,Their Eyes Were Watching God: A Novel
154033,94347,0345342968,9,Fahrenheit 451
154042,94347,0375703055,7,Ellen Foster
154044,94347,0375703861,5,White Teeth: A Novel
154046,94347,0375706771,8,Midwives: A Novel
154049,94347,0375727345,9,House of Sand and Fog
154015,94347,0312282990,10,The Amazing Adventures of Kavalier &amp; Clay
154022,94347,0316776963,6,Me Talk Pretty One Day
154166,94347,0679734775,6,The House on Mango Street (Vintage Contemporaries)
154147,94347,0671727796,9,The Color Purple
154194,94347,0802130208,9,A Confederacy of Dunces (Evergreen Book)
153708,94242,0380789019,7,Neverwhere
153707,94242,0380012863,9,Jonathan Livingston Seagull
153014,93629,0385505833,4,Skipping Christmas
153013,93629,0385504209,9,The Da Vinci Code
153004,93629,0380018179,6,The Thorn Birds
153033,93629,0440214041,7,The Pelican Brief
153032,93629,0440206154,9,Red Dragon
152999,93629,0345370775,6,Jurassic Park
153000,93629,0345380371,9,Rising Sun
152998,93629,0345348036,9,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure
152989,93629,0312195516,9,The Red Tent (Bestselling Backlist)
152986,93629,014023313X,9,The Stone Diaries
153093,93629,0743237188,7,Fall On Your Knees (Oprah #45)
153046,93629,0449212602,4,The Handmaid's Tale
153041,93629,0446394521,8,Daisy Fay and the Miracle Man
153039,93629,0446359866,7,Presumed Innocent
153070,93629,0553275976,8,The Bonfire of the Vanities
153068,93629,0553268880,10,The Prince of Tides
152420,93363,0440213525,7,The Client
152421,93363,0440236673,8,The Brethren
152422,93363,0446610038,8,1st to Die: A Novel
152461,93363,0842329129,9,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
152466,93363,0842329218,7,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
151587,93047,0439139597,7,Harry Potter and the Goblet of Fire (Book 4)
151585,93047,0439064864,8,Harry Potter and the Chamber of Secrets (Book 2)
151586,93047,0439136369,9,Harry Potter and the Prisoner of Azkaban (Book 3)
151597,93047,0440998050,5,A Wrinkle in Time
151553,93047,0385486804,7,Into the Wild
151609,93047,0449212602,7,The Handmaid's Tale
151672,93047,0553572997,7,The Alienist
151457,93047,0064407667,7,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
151447,93047,006101351X,8,The Perfect Storm : A True Story of Men Against the Sea
151526,93047,0345337662,7,Interview with the Vampire
151839,93047,0971880107,6,Wild Animus
151900,93047,1592400876,8,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation"
151734,93047,0743457358,7,Everything's Eventual : 14 Dark Tales
151706,93047,0679731148,8,A Year in Provence
151763,93047,080410526X,7,All I Really Need to Know
150944,92810,0385504209,9,The Da Vinci Code
150935,92810,0380731851,7,Mystic River
150962,92810,0446604666,8,Sick Puppy
150953,92810,0440241073,7,The Summons
150951,92810,0425182908,6,Isle of Dogs
150966,92810,0446609404,8,Cradle and All
150927,92810,0345417623,5,Timeline
150924,92810,0345387651,9,The Cider House Rules
150920,92810,0312976275,7,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
150967,92810,0446610399,9,The Rescue
150968,92810,0449006522,7,Manhattan Hunt Club
150971,92810,0452264464,7,Beloved (Plume Contemporary Fiction)
150993,92810,0671027387,7,Deception Point
150986,92810,059035342X,7,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
150997,92810,0671042262,9,The Blue Nowhere : A Novel
150992,92810,0671027360,6,Angels &amp; Demons
150655,92652,006101351X,5,The Perfect Storm : A True Story of Men Against the Sea
148831,91113,0375726403,9,Empire Falls
148832,91113,0375727132,8,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))
148834,91113,0380731851,10,Mystic River
148837,91113,0385336179,8,Shopaholic Ties the Knot
148839,91113,0385721420,10,Three Junes
148840,91113,038572179X,9,Atonement : A Novel
148848,91113,0440215625,9,Dragonfly in Amber
148849,91113,0440221471,8,The Runaway Jury
148857,91113,0441304834,10,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
148799,91113,0060959037,10,Prodigal Summer: A Novel
148800,91113,0060987103,9,Wicked: The Life and Times of the Wicked Witch of the West
148804,91113,0140298479,8,Bridget Jones: The Edge of Reason
148810,91113,0156027321,8,Life of Pi
148811,91113,0312195516,8,The Red Tent (Bestselling Backlist)
148818,91113,0312983867,8,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
148820,91113,0316096199,9,Lucky : A Memoir
148821,91113,0345350499,9,The Mists of Avalon
148822,91113,0345361792,10,A Prayer for Owen Meany
148898,91113,0767905180,8,Jemima J: A Novel About Ugly Ducklings and Swans
148902,91113,0805063897,10,Nickel and Dimed: On (Not) Getting By in America
148906,91113,0812550706,9,Ender's Game (Ender Wiggins Saga (Paperback))
148921,91113,1573229326,9,How to Be Good
148892,91113,0743237188,8,Fall On Your Knees (Oprah #45)
148869,91113,0515135062,7,Three Fates
148890,91113,0679745203,7,The English Patient
148879,91113,0553582755,8,One Door Away from Heaven
146656,89602,0380789019,8,Neverwhere
146657,89602,0380789035,5,American Gods
146664,89602,0380977788,8,Coraline
146661,89602,0380813815,9,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
146650,89602,0380002930,5,Watership Down
146648,89602,0375727345,5,House of Sand and Fog
146647,89602,0375726403,6,Empire Falls
146642,89602,0375705856,5,Plainsong (Vintage Contemporaries)
146641,89602,0375702709,5,A Lesson Before Dying (Vintage Contemporaries (Paperback))
146701,89602,0441304834,8,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
146696,89602,0441003257,6,Good Omens
146671,89602,0385504209,8,The Da Vinci Code
146685,89602,0425192725,5,Q Is for Quarry
146673,89602,0385721420,8,Three Junes
146585,89602,0060987103,6,Wicked: The Life and Times of the Wicked Witch of the West
146597,89602,0140119906,7,Love in the Time of Cholera (Penguin Great Books of the 20th Century)
146586,89602,0060987529,8,Confessions of an Ugly Stepsister : A Novel
146583,89602,0060959037,7,Prodigal Summer: A Novel
146580,89602,0060934417,7,Bel Canto: A Novel
146603,89602,014028009X,5,Bridget Jones's Diary
146630,89602,0345387651,5,The Cider House Rules
146628,89602,0345361792,8,A Prayer for Owen Meany
146627,89602,0316899984,5,"River, Cross My Heart"
146625,89602,0316776963,8,Me Talk Pretty One Day
146624,89602,0316666343,8,The Lovely Bones: A Novel
146616,89602,031242227X,8,Running with Scissors: A Memoir
146607,89602,0142001805,8,The Eyre Affair: A Novel
146606,89602,0142001740,9,The Secret Life of Bees
146702,89602,0446310786,9,To Kill a Mockingbird
146799,89602,0767905385,6,Catch Me If You Can: The True Story of a Real Fake
146798,89602,0767905180,5,Jemima J: A Novel About Ugly Ducklings and Swans
146793,89602,0767900383,9,Under the Tuscan Sun
146785,89602,0743418174,7,Good in Bed
146778,89602,0688177751,8,Miss Julia Speaks Her Mind : A Novel
146805,89602,0786817070,7,"Artemis Fowl (Artemis Fowl, Book 1)"
146832,89602,1573229326,5,How to Be Good
146823,89602,1400034779,8,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
146820,89602,1400031354,8,Tears of the Giraffe (No.1 Ladies Detective Agency)
146807,89602,0786868716,6,The Five People You Meet in Heaven
146771,89602,0679781587,5,
146726,89602,0452282829,5,We Were the Mulvaneys
146723,89602,0452269571,5,Bastard Out of Carolina
146715,89602,0449221482,8,J Is for Judgment
146713,89602,0449003795,7,P Is for Peril
146711,89602,0446670111,5,Einstein's Dreams
146707,89602,0446604666,5,Sick Puppy
146737,89602,0553272535,7,Night
146760,89602,0679746048,5,"Girl, Interrupted"
146757,89602,0679734775,6,The House on Mango Street (Vintage Contemporaries)
146753,89602,0679429220,8,Midnight in the Garden of Good and Evil: A Savannah Story
146744,89602,0671024248,5,Hearts In Atlantis
146745,89602,0671027360,7,Angels &amp; Demons
146016,89192,0345424719,9,A Widow for One Year
145230,88733,044021145X,7,The Firm
145233,88733,0440498058,10,A Wrinkle In Time
145239,88733,0446672211,8,Where the Heart Is (Oprah's Book Club (Paperback))
145227,88733,043936213X,9,Harry Potter and the Sorcerer's Stone (Book 1)
145226,88733,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5)
145223,88733,0439136369,10,Harry Potter and the Prisoner of Azkaban (Book 3)
145222,88733,0439064872,10,Harry Potter and the Chamber of Secrets (Book 2)
145297,88733,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
145124,88733,0064400557,10,Charlotte's Web (Trophy Newbery)
145104,88733,0060915544,8,The Bean Trees
145106,88733,0060928336,8,Divine Secrets of the Ya-Ya Sisterhood: A Novel
145108,88733,0060959037,10,Prodigal Summer: A Novel
145140,88733,0156528207,6,The Little Prince
145170,88733,0345446860,7,Back When We Were Grownups : A Novel (Ballantine Reader's Circle)
145168,88733,0345378490,9,Congo
145167,88733,0345339681,9,The Hobbit : The Enchanting Prelude to The Lord of the Rings
145150,88733,0312983271,8,Full House (Janet Evanovich's Full Series)
145342,88733,0679429220,8,Midnight in the Garden of Good and Evil: A Savannah Story
145345,88733,0679781587,10,
145331,88733,0671793489,9,All Around the Town
144953,88693,0375726403,8,Empire Falls
144955,88693,0385479565,9,The Hot Zone
144959,88693,0385498802,9,Bee Season: A Novel
144961,88693,0385504209,8,The Da Vinci Code
144970,88693,039592720X,9,Interpreter of Maladies
144941,88693,0345438329,7,Big Stone Gap: A Novel (Ballantine Reader's Circle)
144909,88693,0140067477,8,The Tao of Pooh
144907,88693,0066214122,8,Prey: A Novel
144903,88693,0060977493,8,The God of Small Things
144900,88693,0060391626,6,I Know This Much Is True (Oprah's Book Club)
144899,88693,0060199652,9,Prodigal Summer
144935,88693,0316789089,8,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover))
144933,88693,0312282990,9,The Amazing Adventures of Kavalier &amp; Clay
144932,88693,0312278586,8,The Nanny Diaries: A Novel
144931,88693,0312195516,7,The Red Tent (Bestselling Backlist)
145038,88693,067976402X,7,Snow Falling on Cedars
145034,88693,0679444815,8,Timeline
145062,88693,1400031354,9,Tears of the Giraffe (No.1 Ladies Detective Agency)
145061,88693,0971880107,4,Wild Animus
145058,88693,0842329218,5,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
144995,88693,0452282829,8,We Were the Mulvaneys
144994,88693,0452282152,8,Girl with a Pearl Earring
145006,88693,0553260111,7,The Bourne Identity
145020,88693,0671027360,7,Angels &amp; Demons
145018,88693,0671003755,7,She's Come Undone (Oprah's Book Club (Paperback))
145009,88693,0553275976,8,The Bonfire of the Vanities
144743,88677,0440211263,7,Circle of Friends
144745,88677,0440222656,8,The Horse Whisperer
144628,88677,0345369947,8,The Mummy or Ramses the Damned
144094,88283,0385336179,10,Shopaholic Ties the Knot
144093,88283,0385335881,10,Shopaholic Takes Manhattan (Summer Display Opportunity)
144092,88283,0385335482,10,Confessions of a Shopaholic (Summer Display Opportunity)
144102,88283,039592720X,10,Interpreter of Maladies
144105,88283,0440213525,7,The Client
144083,88283,0312291639,8,The Nanny Diaries: A Novel
144061,88283,0060392452,10,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
144073,88283,0140298479,10,Bridget Jones: The Edge of Reason
144136,88283,0689817851,9,Go Ask Alice
142952,87555,0439139597,9,Harry Potter and the Goblet of Fire (Book 4)
142940,87555,0385484518,10,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson"
142966,87555,0553208845,10,Siddhartha
142964,87555,0525947647,10,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right
